name,domain,phone,address,city,state,zip,clia_number,certified_at,certificate_type,site_count,test_volume,classification_codes,segments,lab_type,cms_facility_type_code,cms_facility_type_name,russian_candidate
CDT EULALIA KUILAN REVERON,,7877880404,"CARRETERA  PR 5 KM 2, HM 8",CATANO,PR,00962,40D2048019,2025-07-31,Compliance,0,12800,,unspecified,PSC,06,community_clinic,False
METRO PAVIA CLINIC CAROLINA,,7879934990,"ROAD PR-3 KM 13 HM 4 INT, CARR 857",CAROLINA,PR,00987,40D2053194,2025-04-30,Compliance,0,190695,,unspecified,PSC,06,community_clinic,False
"CDT RAMEY MEDICAL GROUP, CSP",,7876158027,"CARRETERA NUM 2, KM 119 INTERIOR",AGUADILLA,PR,00603,40D2057807,2025-05-16,Compliance,0,37500,,unspecified,PSC,06,community_clinic,False
CDT-CENTRO DE DIAGNOSTICO Y TRATAMIENTO,,7872822320,"CALLE FLOR GERENA FINAL, ESQ SERGIO PENA",HUMACAO,PR,00792,40D2084733,2025-06-13,Compliance,0,13620,,unspecified,PSC,06,community_clinic,False
LAB CL CENTRO DE DIAGNOSTICO Y TRATAMIENTO,,7878633000,CALLE MANUEL PIMENTEL Y CASTRO NUM 200,RIO GRANDE,PR,00745,40D2092321,2025-01-10,Compliance,0,74289,,unspecified,PSC,03,ancillary_test_site,False
METRO PAVIA CLINIC GUAYAMA,,7875927180,300 ARNALDO BRISTOL,GUAYAMA,PR,00784,40D2100199,2025-08-05,Compliance,0,188615,,unspecified,PSC,06,community_clinic,False
"LABORATORIO MIGRANT HEALTH CENTER , INC-YAUCO",,7876855589,"CARR 128, KM 4, BO ALMACIGO BAJO",YAUCO,PR,00698,40D2119037,2025-03-25,Compliance,0,12943,,unspecified,PSC,09,fqhc,False
METRO PAVIA CLINIC TOA BAJA,,7877841782,"AVE SABANA SECA, INT 867, BO SABANA SECA",TOA BAJA,PR,00951,40D2127394,2025-03-21,Compliance,0,16104,,unspecified,PSC,06,community_clinic,False
METRO PAVIA CLINIC BELLA VISTA,,7876650200,"URB BELLA VISTA,  MARGINAL 167 AD-10",BAYAMON,PR,00956,40D2160526,2025-04-04,Compliance,0,9927,,unspecified,PSC,06,community_clinic,False
LABORATORIO CLINICO MHC LAS MARIAS,,7878273798,CALLE LUIS MONTALVO # 119,LAS MARIAS,PR,00670,40D2192674,2025-04-03,Compliance,0,8609,,unspecified,PSC,06,community_clinic,False
LABORATORIO CLINICO HPM VIEQUES,,7874682000,CALLE BENITEZ GUZMAN # 47,VIEQUES,PR,00765,40D2241653,2026-02-19,Compliance,0,7680,,unspecified,PSC,06,community_clinic,False
CDT HOSPITAL DE LA CONCEPCION,,7878921680,"CALLE MUNOZ MARIN, NUM 2",HORMIGUEROS,PR,00660,40D2268599,2025-04-25,Compliance,0,7675,,unspecified,PSC,06,community_clinic,False
LABORATORIO CLINICO MHC EL LITORAL,,7876650202,"183 AVE WILLIAM DUSCOMBE, BO  SABALOS",MAYAGUEZ,PR,00680,40D2274162,2025-01-14,Compliance,0,4036,,unspecified,PSC,06,community_clinic,False
EAST BAY HEALTH CENTER - SWEETLAND,,4014319870,610 WATERMAN AVE,EAST PROVIDENCE,RI,02914,41D2321192,2025-04-01,Accreditation,0,0,,unspecified,PSC,09,fqhc,False
PROVIDENCE COMMUNITY HEALTH CENTERS,,4014440400,31 ATWOOD ST,PROVIDENCE,RI,02909,41D2329508,2025-08-29,Accreditation,0,0,,unspecified,PSC,09,fqhc,False
PROVIDENCE COMMUNITY HEALTH CENTERS,,4014440400,355 PRAIRIE AVE,PROVIDENCE,RI,02905,41D2329510,2025-08-29,Accreditation,0,0,,unspecified,PSC,09,fqhc,False
ASSOCIATES IN GASTROENTEROLOGY,,8037881100,1070 WILDEWOOD CENTRE DRIVE,COLUMBIA,SC,29229,42D1000041,2025-10-13,Compliance,0,6000,,unspecified,PSC,03,ancillary_test_site,False
WILLISTON FAMILY MEDICINE,,8032595762,13649 CHURCH STREET,WILLISTON,SC,29853,42D2109757,2025-01-07,Compliance,0,215,,unspecified,PSC,09,fqhc,False
"PH FAMILY MEDICINE, BISHOPVILLE",,8034849424,116 HOSPITAL SQUARE,BISHOPVILLE,SC,29010,42D2150849,2025-03-26,Compliance,0,500,,unspecified,PSC,25,rural_health_clinic,False
AIKEN FAMILY MEDICINE,,8036322533,209 ABBEVILLE AVENUE NW,AIKEN,SC,29801,42D2167104,2025-08-13,Compliance,0,150,,unspecified,PSC,09,fqhc,False
MUSC PULMONARY FUNCTION LABORATORY,,8468766747,"1600 MIDTOWN AVE, ROOM 2B06",MT PLEASANT,SC,29464,42D2280309,2025-11-06,Compliance,0,100,,unspecified,PSC,03,ancillary_test_site,False
NEW HORIZON FAMILY HEALTH SERVICES-BEREA,,8647298280,8000 WHITE HORSE RD,GREENVILLE,SC,29617,42D2322165,2025-04-16,Accreditation,0,0,,unspecified,PSC,09,fqhc,False
FLANDREAU SANTEE SIOUX TRIBAL CLINIC,,6059972642,403 WEST BROAD AVENUE,FLANDREAU,SD,57028,43D0041454,2025-10-28,Compliance,0,28445,,unspecified,PSC,09,fqhc,False
HORIZON HEALTH ALCESTER MEDICAL,,6059342121,104 WEST SECOND STREET,ALCESTER,SD,57001,43D0406744,2025-03-18,Compliance,0,1070,,unspecified,PSC,09,fqhc,False
HORIZON HEALTH ELK POINT,,6053563317,204 EAST MAIN STREET,ELK POINT,SD,57025,43D0406826,2025-03-18,Compliance,0,4714,,unspecified,PSC,09,fqhc,False
HORIZON HEALTH PLANKINTON MEDICAL,,6059427711,106 SOUTH MAIN ST,PLANKINTON,SD,57368,43D0407545,2025-08-13,Compliance,0,2074,,unspecified,PSC,09,fqhc,False
HORIZON HEALTH WESSINGTON SPRINGS,,6055391778,602 FIRST STREET NE - SUITE 1,WESSINGTON SPRINGS,SD,57382,43D0407570,2025-02-19,Compliance,0,2260,,unspecified,PSC,09,fqhc,False
HORIZON HEALTH WOONSOCKET,,6057964433,302 SOUTH DUMONT AVE,WOONSOCKET,SD,57385,43D0407574,2025-02-19,Compliance,0,2110,,unspecified,PSC,09,fqhc,False
ACCESS HEALTH ONIDA,,6052582635,303 SOUTH MAIN,ONIDA,SD,57564,43D0407789,2025-08-19,Compliance,0,2031,,unspecified,PSC,09,fqhc,False
ACCESS HEALTH PRESHO,,6058952589,116 N MAIN,PRESHO,SD,57568,43D0407794,2025-08-13,Compliance,0,2227,,unspecified,PSC,09,fqhc,False
WEST RIVER HEALTH CLINICS LEMMON,,6053743773,411 MAIN AVENUE,LEMMON,SD,57638,43D0407838,2025-07-08,Compliance,0,6277,,unspecified,PSC,25,rural_health_clinic,False
HORIZON HEALTH BISON,,6052445206,105 WEST MAIN,BISON,SD,57620,43D0409104,2025-07-23,Compliance,0,442,,unspecified,PSC,09,fqhc,False
HORIZON HOWARD,,6057724525,208 SOUTH MAIN,HOWARD,SD,57349,43D0658915,2025-05-08,Compliance,0,1380,,unspecified,PSC,09,fqhc,False
HORIZON HEALTH FAITH,,6059672644,112 NORTH 2ND AVENUE WEST,FAITH,SD,57626,43D0658954,2025-07-24,Compliance,0,1542,,unspecified,PSC,09,fqhc,False
HORIZON HEALTH ISABEL,,6054662120,118 NORTH MAIN,ISABEL,SD,57633,43D0658956,2025-07-23,Compliance,0,1758,,unspecified,PSC,09,fqhc,False
HORIZON HEALTH MISSION,,6058562295,161 S MAIN,MISSION,SD,57555,43D0681956,2025-08-20,Compliance,0,4034,,unspecified,PSC,09,fqhc,False
HORIZON HEALTH DE SMET,,6058543455,401 PRAIRIE AVENUE SW,DE SMET,SD,57231,43D0694201,2025-05-08,Compliance,0,1640,,unspecified,PSC,09,fqhc,False
HORIZON HEALTH EAGLE BUTTE,,6059648000,24337 US HIGHWAY 212,EAGLE BUTTE,SD,57625,43D0865445,2025-07-24,Compliance,0,2540,,unspecified,PSC,09,fqhc,False
BROWN CLINIC - NORTHRIDGE,,6058827757,511 14TH AVENUE NE,WATERTOWN,SD,57201,43D0974321,2025-12-17,Compliance,0,379284,,unspecified,PSC,03,ancillary_test_site,False
HORIZON HEALTH HURON,,6055541015,1000 18TH ST SW SUITE 27,HURON,SD,57350,43D2031570,2025-07-09,Compliance,0,45660,,unspecified,PSC,09,fqhc,False
HORIZON HEALTH YANKTON MEDICAL & DENTAL,,6052600310,920 BROADWAY AVE,YANKTON,SD,57078,43D2070510,2025-08-21,Compliance,0,2854,,unspecified,PSC,09,fqhc,False
HORIZON HEALTH ABERDEEN,,6057253900,506 S WILSON,ABERDEEN,SD,57401,43D2071965,2026-01-27,Compliance,0,1540,,unspecified,PSC,09,fqhc,False
HORIZON HEALTH FORT THOMPSON,,6052462700,125 SD HWY 249,FORT THOMPSON,SD,57339,43D2101318,2025-08-13,Compliance,0,400,,unspecified,PSC,09,fqhc,False
PERRY COUNTY MEDICAL CENTER,,9315892104,115 E BROOKLYN ST,LINDEN,TN,37096,44D0307350,2025-01-06,Compliance,0,41888,,unspecified,PSC,09,fqhc,False
BENTON FAMILY HEALTH CARE CENTER,,4233382831,"6784 HWY 411, POB 308",BENTON,TN,37307,44D0309266,2025-08-14,Compliance,0,6918,,unspecified,PSC,09,fqhc,False
BROWNSVILLE FAMILY MEDICINE,,7317725183,2290 N WASHINGTON AVE,BROWNSVILLE,TN,38012,44D0313244,2025-12-17,Compliance,0,31700,,unspecified,PSC,25,rural_health_clinic,False
CITIZENS OF LAKE CO FOR HEALTHCARE INC,,7312536690,710 CARL PERKINS PKWY,TIPTONVILLE,TN,38079,44D0722147,2025-05-12,Compliance,0,3312,,unspecified,PSC,09,fqhc,False
KINGSPORT MEDICAL CENTER,,4232467922,737 E SEVIER AVE,KINGSPORT,TN,37660,44D0876195,2026-03-11,Compliance,0,1236,,unspecified,PSC,09,fqhc,False
RURAL HEALTH SERVICES CONSORTIUM OF UPPER EAST TN,,4239211625,4307 HWY 66 SOUTH,ROGERSVILLE,TN,37857,44D0892481,2026-03-18,Compliance,0,17724,,unspecified,PSC,09,fqhc,False
RHEA COUNTY PRIMARY CARE CENTER,,4237751160,8850 RHEA COUNTY HWY,DAYTON,TN,37321,44D0904142,2025-08-18,Compliance,0,3444,,unspecified,PSC,09,fqhc,False
BLEDSOE COUNTY PRIMARY CARE CENTER,,4234476287,3625 MAIN STREET,PIKEVILLE,TN,37367,44D0904146,2026-02-18,Compliance,0,4104,,unspecified,PSC,09,fqhc,False
GRUNDY COUNTY PRIMARY CARE CENTER,,9317794002,10120 SR 56,COALMONT,TN,37313,44D0904148,2025-07-31,Compliance,0,6002,,unspecified,PSC,09,fqhc,False
MEIGS COUNTY PRIMARY CARE CENTER,,4233344145,305 RIVER ROAD,DECATUR,TN,37322,44D0904149,2025-08-20,Compliance,0,3408,,unspecified,PSC,09,fqhc,False
"PEDIATRIC ASSOCIATES OF WEST TENNESSEE, PLLC",,7312854111,1501 BRAYTON AVE,DYERSBURG,TN,38024,44D0922350,2025-11-26,Compliance,0,3174,,unspecified,PSC,25,rural_health_clinic,False
CHEROKEE HEALTH SYSTEMS,,4235877337,6350 WEST ANDREW JOHNSON HIGHWAY,TALBOTT,TN,37877,44D0978864,2025-02-06,Accreditation,0,0,,unspecified,PSC,09,fqhc,False
"CITIZENS OF LAKE COUNTY FOR HEALTHCARE, INC",,7312211804,317 CLEVELAND ST,RIPLEY,TN,38063,44D2054928,2025-10-15,Compliance,0,234,,unspecified,PSC,09,fqhc,False
KIDZCARE PEDIATRICS,,4235458383,4233 US 411 STE B,MADISONVILLE,TN,37354,44D2122410,2025-03-13,Compliance,0,3558,,unspecified,PSC,25,rural_health_clinic,False
RHSC MEDICAL CENTER AT JONESBOROUGH,,4237889374,600 BOONES CREEK RD,JONESBOROUGH,TN,37659,44D2147090,2025-01-16,Compliance,0,4800,,unspecified,PSC,09,fqhc,False
"CITIZENS OF LAKE CO FOR HEALTHCARE, INC",,7315360371,321 E HARPER ST,TROY,TN,38260,44D2200945,2025-11-05,Compliance,0,780,,unspecified,PSC,09,fqhc,False
KIDZCARE PEDIATRICS,,8655051990,1115 BLANTON DRIVE,SEVIERVILLE,TN,37862,44D2318060,2025-05-15,Compliance,0,600,,unspecified,PSC,25,rural_health_clinic,False
"RURAL MEDICAL SERVICES, INC WHITE PINE CENTER",,4236133300,1210 STATE STREET,WHITE PINE,TN,37890,44D2332933,2025-10-28,Accreditation,0,0,,unspecified,PSC,09,fqhc,False
"BSA PHYSICIANS GROUP,INC",,8062124835,4510 BELL ST,AMARILLO,TX,79109,45D0055097,2025-03-18,Compliance,0,9713,,unspecified,PSC,06,community_clinic,False
FAMILY HEALTH CENTER OF OZONA,,3253923788,102 NORTH AVE H,OZONA,TX,76943,45D0489140,2025-04-02,Compliance,0,39469,,unspecified,PSC,25,rural_health_clinic,False
MITCHELL COUNTY HOSP BLOOD GAS LAB,,3257283431,997 WEST IH 20,COLORADO CITY,TX,79512,45D0867894,2025-01-16,Compliance,0,300,,unspecified,PSC,03,ancillary_test_site,False
FAMILY CARE CENTER,,9035722957,1610 SOUTH JEFFERSON AVE,MOUNT PLEASANT,TX,75455,45D0910401,2025-09-15,Compliance,3,1000,,unspecified,PSC,06,community_clinic,False
SALAS MINOR EMERGENCY CENTER,,9037399191,1655 NE LOOP 286,PARIS,TX,75460,45D0979623,2025-01-22,Compliance,0,5500,,unspecified,PSC,25,rural_health_clinic,False
"D&F MED, PLLC DBA GROVETON FAMILY MEDICAL CLINIC",,9366420841,180  N MAGEE LANE,GROVETON,TX,75845,45D1006973,2025-06-05,Compliance,0,5450,,unspecified,PSC,25,rural_health_clinic,False
TCH FAMILY MEDICAL CLINIC,,4092832822,104 NORTH BEECH STREET,WOODVILLE,TX,75979,45D1015161,2025-06-16,Compliance,0,2048,,unspecified,PSC,25,rural_health_clinic,False
"DMCTX1, PLLC",,4092002811,703 W BLUFF,WOODVILLE,TX,75979,45D2159499,2025-06-18,Compliance,0,1100,,unspecified,PSC,25,rural_health_clinic,False
"DMCTX2, LLC",,9366395150,410 GASLIGHT BLVD,LUFKIN,TX,75904,45D2166421,2025-04-22,Compliance,0,1250,,unspecified,PSC,25,rural_health_clinic,False
KELSEY-SEYBOLD CLINIC MAIN CAMPUS LAB,,7134420000,2727 WEST HOLCOMBE BLVD,HOUSTON,TX,77025,45D2219591,2025-02-13,Compliance,0,0,,unspecified,PSC,03,ancillary_test_site,False
KELSEY-SEYBOLD CLINIC MEMORIAL VILLAGES ASC,,7134424685,9110 KATY FREEWAY,HOUSTON,TX,77055,45D2268219,2026-02-19,Compliance,0,20,,unspecified,PSC,03,ancillary_test_site,False
CITIZENS IMAGING CENTER,,3615725023,9410 ZAC LENTZ PKWY,VICTORIA,TX,77904,45D2281797,2026-02-17,Compliance,0,488,,unspecified,PSC,03,ancillary_test_site,False
CANCER CENTER AT TITUS,,9034344850,2101 MULBERRY STREET,MOUNT PLEASANT,TX,75455,45D2282517,2025-09-18,Compliance,0,1800,,unspecified,PSC,06,community_clinic,False
KELSEY-SEYBOLD CLINIC SPRINGWOODS VILLAGE,,7134420999,22407 HOLZWARTH,SPRING,TX,77389,45D2291463,2025-08-08,Compliance,0,14630,,unspecified,PSC,03,ancillary_test_site,False
KELSEY-SEYBOLD CLINICS/ ALIANA CLINIC,,3466741700,11225 W GRAND PKWY S,RICHMOND,TX,77407,45D2329826,2025-09-05,Accreditation,0,0,,unspecified,PSC,03,ancillary_test_site,False
NORTH CACHE VALLEY CLINIC - INSTACARE,,4355634888,4088 N HIGHWAY 91,HYDE PARK,UT,84318,46D0938517,2025-07-28,Compliance,0,6949,,unspecified,PSC,06,community_clinic,False
INTERMOUNTAIN RIVER ROAD DRAW SITE,,4352515025,577 SOUTH RIVER ROAD,ST GEORGE,UT,84790,46D0942826,2025-11-21,Compliance,0,150,,unspecified,PSC,03,ancillary_test_site,False
RIVER ROAD CLINIC - INSTACARE,,4352512500,577 S RIVER ROAD,ST GEORGE,UT,84790,46D0956307,2025-11-20,Compliance,0,17500,,unspecified,PSC,06,community_clinic,False
LOGAN CLINIC - INSTACARE,,4357132777,412 N 200 E,LOGAN,UT,84321,46D1014431,2025-06-05,Compliance,0,20899,,unspecified,PSC,06,community_clinic,False
HURRICANE VALLEY CLINIC - INSTACARE,,4352512500,75 NORTH 2260 WEST (DEPT 72004),HURRICANE,UT,84737,46D1016272,2025-11-20,Compliance,0,12196,,unspecified,PSC,06,community_clinic,False
INTERMOUNTAIN CEDAR CITY INSTACARE,,4352512500,962 SAGE DR,CEDAR CITY,UT,84720,46D1053125,2025-02-21,Compliance,0,8342,,unspecified,PSC,06,community_clinic,False
INTERMOUNTAIN HURRICANE DRAW STATION,,4352515021,75 NORTH 2260 WEST,HURRICANE,UT,84737,46D1063193,2025-11-21,Compliance,0,920,,unspecified,PSC,03,ancillary_test_site,False
INTERMOUNTAIN SUNSET DRAW STATION,,4352515021,1739 WEST SUNSET BLVD,ST GEORGE,UT,84770,46D1069945,2025-11-21,Compliance,0,560,,unspecified,PSC,03,ancillary_test_site,False
SUNSET CLINIC,,4356346050,1739 W SUNSET BLVD,ST GEORGE,UT,84770,46D1070869,2025-11-20,Compliance,0,6400,,unspecified,PSC,06,community_clinic,False
INTERMOUNTAIN TAYLORSVILLE DERMATOLOGY,,8018402020,3845 WEST 4700 SOUTH 2ND FLOOR,TAYLORSVILLE,UT,84118,46D1107598,2025-04-10,Compliance,0,132,,unspecified,PSC,06,community_clinic,False
WEST VALLEY CLINIC - DERMATOLOGY,,8013976314,5373 LAKE PARK BLVD,WEST VALLEY CITY,UT,84120,46D2191795,2025-04-29,Compliance,0,93,,unspecified,PSC,06,community_clinic,False
WASATCH BEHAVIORAL HEALTH,,3852685040,255 S OREM BLVD,OREM,UT,84058,46D2195540,2025-02-25,Compliance,6,118797,,unspecified,PSC,06,community_clinic,False
ST GEORGE HEART FAILURE CLINIC,,4352512500,1380 E MEDICAL CENTER DR SUITE 4300,ST GEORGE,UT,84790,46D2297528,2025-01-24,Compliance,0,576,,unspecified,PSC,06,community_clinic,False
MEMORIAL CLINIC - INSTACARE,,8014647500,2000 SOUTH 900 EAST,SALT LAKE CITY,UT,84105,46D2306482,2025-08-21,Compliance,0,14515,,unspecified,PSC,06,community_clinic,False
POPULATION HEALTH CENTER - DERMATOLOGY,,8015870826,"168 N 1950 W, STE 104",SALT LAKE CITY,UT,84116,46D2337312,2026-01-21,Accreditation,0,0,,unspecified,PSC,03,ancillary_test_site,False
PLANNED PARENTHOOD NORTHERN NEW ENGLAND,,8026611171,90 WASHINGTON ST,BARRE,VT,05641,47D2168961,2025-06-10,Compliance,0,23800,,unspecified,PSC,06,community_clinic,False
LITTLE RIVERS HEALTH CARE - WELLS RIVER CLINIC,,8028663000,65 MAIN ST,WELLS RIVER,VT,05081,47D2317579,2025-01-28,Accreditation,0,0,,unspecified,PSC,09,fqhc,False
INOVA LAB AT ISCI,,5714720725,8081 INNOVATION PARK DRIVE,FAIRFAX,VA,22031,49D2133895,2026-01-29,Compliance,0,1146042,,unspecified,PSC,03,ancillary_test_site,False
STUART FAMILY PRACTICE,,2766944466,835 WOODLAND DRIVE,STUART,VA,24171,49D2339013,2026-02-23,Accreditation,0,0,,unspecified,PSC,25,rural_health_clinic,False
NESPELEM TRIBAL HEALTH CLINIC,,5096342903,19 LAKES STREET,NESPELEM,WA,99155,50D0669096,2025-03-26,Compliance,0,18475,,unspecified,PSC,25,rural_health_clinic,False
LOGAN CLINIC,,5095057481,1001 E MONTGOMERY AVE,SPOKANE,WA,99207,50D2326755,2025-07-09,Accreditation,0,0,05,unspecified,PSC,06,community_clinic,False
HARBORVIEW MEDICAL CENTER OFFSITE POCT,,2067441790,908 JEFFERSON ST FL 10,SEATTLE,WA,98104,50D2334753,2025-12-01,Compliance,0,1980,05,unspecified,PSC,06,community_clinic,False
CHAS HEALTH LIDGERWOOD CLINIC,,5094448888,5901 N LIDGERWOOD ST #128,SPOKANE,WA,99208,50D2335937,2025-12-19,Accreditation,0,0,05,unspecified,PSC,09,fqhc,False
VANCOUVER CLINIC - NORTHERN STAR,,3603973980,14201 NE 20TH AVE,VANCOUVER,WA,98686,50D2336491,2026-01-05,Compliance,0,200,05,unspecified,PSC,06,community_clinic,False
SKAGIT REGIONAL HEALTH - SMOKEY POINT DERMATOLOGY,,3608146800,3823 172ND ST NE,ARLINGTON,WA,98223,50D2337015,2026-01-14,Accreditation,0,0,05,unspecified,PSC,06,community_clinic,False
ACCESS HEALTH RURAL ACRES CLINIC,,3042528555,228 MELLON STREET,BECKLEY,WV,25801,51D0235365,2026-01-07,Compliance,0,833204,,unspecified,PSC,09,fqhc,False
TUG RIVER HEALTH ASSOCIATION GARY,,3044482101,5883 BLACK DIAMOND HIGHWAY,GARY,WV,24836,51D0661648,2026-03-26,Compliance,0,1000,,unspecified,PSC,09,fqhc,False
"CHESAPEAKE HEALTHCARE CENTER, LLC",,3042202111,11950 MACCORKLE AVENUE,CHARLESTON,WV,25315,51D2151883,2025-06-25,Compliance,0,3600,,unspecified,PSC,06,community_clinic,False
ONEIDA COMMUNITY HEALTH CENTER,,9208694915,525 AIRPORT DR,ONEIDA,WI,54155,52D0394413,2025-11-19,Compliance,0,196488,,unspecified,PSC,06,community_clinic,False
VERNON HEALTH SOLDIERS GROVE CLINIC,,6086245203,102 SUNSET AVE,SOLDIERS GROVE,WI,54655,52D0396431,2026-01-22,Compliance,0,10892,,unspecified,PSC,25,rural_health_clinic,False
VERNON HEALTH-VIROQUA CLINIC,,6086373174,407 S MAIN ST STE 400,VIROQUA,WI,54665,52D0396494,2025-02-11,Compliance,0,27665,,unspecified,PSC,25,rural_health_clinic,False
VERNON HEALTH-WESTBY CLINIC,,6086343126,100 MELBY ST,WESTBY,WI,54667,52D0396502,2025-09-03,Compliance,0,20750,,unspecified,PSC,25,rural_health_clinic,False
PLANNED PARENTHOOD OF WISCONSIN INC,,4142893333,435 S WATER ST,MILWAUKEE,WI,53204,52D0397477,2025-01-14,Accreditation,18,0,,unspecified,PSC,06,community_clinic,False
VERNON HEALTH HOSPITAL,,6086374208,507 S MAIN ST,VIROQUA,WI,54665,52D0662099,2025-11-13,Compliance,0,407908,,unspecified,PSC,25,rural_health_clinic,False
VERNON HEALTH-LAFARGE CLINIC,,6086252494,206 N MILL STREET,LA FARGE,WI,54639,52D0857120,2025-06-17,Compliance,0,18776,,unspecified,PSC,25,rural_health_clinic,False
AURORA HEALTH CARE METRO INC - KENOSHA SOUTH,,2628575731,6811 118TH AVE,KENOSHA,WI,53142,52D0979989,2025-02-19,Compliance,0,194204,,unspecified,PSC,03,ancillary_test_site,False
OAKLEAF CLINICS MENOMONIE,,7159973910,2919 STOUT ROAD,MENOMONIE,WI,54751,52D2095211,2025-05-14,Compliance,0,2996,,unspecified,PSC,06,community_clinic,False
AHC- MENOMONEE FALLS- DERMATOLOGY,,2622517500,N84  W16889 MENOMONEE AVE,MENOMONEE FALLS,WI,53051,52D2174831,2026-01-13,Compliance,0,650,,unspecified,PSC,06,community_clinic,False
NORTHLAKES COMMUNITY CLINIC,,5342006165,1002 W CLAIREMONT AVENUE,EAU CLAIRE,WI,54701,52D2301735,2026-02-05,Compliance,0,150,,unspecified,PSC,09,fqhc,False
RACINE OUTREACH COMMUNITY HEALTH CENTER,,4147276320,3805B SPRING STREET,RACINE,WI,53405,52D2332263,2025-10-16,Accreditation,0,0,,unspecified,PSC,09,fqhc,False
ISAAC COGGS HERITAGE HEALTH CENTER,,4142676641,8200 W SILVER SPRING DR,MILWAUKEE,WI,53218,52D2333422,2025-11-05,Accreditation,0,0,,unspecified,PSC,09,fqhc,False
COMMUNITY HEALTH CENTER OF CENTRAL WYOMING,,3072336073,5000 BLACKMORE ROAD,CASPER,WY,82609,53D0519936,2025-05-13,Compliance,0,106560,,unspecified,PSC,09,fqhc,False
REGISTER CLIFF RURAL HEALTH CLINIC,,3078363009,650 WEST WHALEN STREET,GUERNSEY,WY,82214,53D1034218,2025-12-18,Compliance,0,5,,unspecified,PSC,25,rural_health_clinic,False
ROCKY MOUNTAIN ONCOLOGY,,3072355433,6501 EAST 2ND STREET,CASPER,WY,82609,53D1049790,2025-09-18,Compliance,0,166000,,unspecified,PSC,06,community_clinic,False
LARAMIE PEAK RURAL HEALTH CLINIC,,3073228114,1356 SHIEK STREET,WHEATLAND,WY,82201,53D2195828,2025-12-18,Compliance,0,20,,unspecified,PSC,25,rural_health_clinic,False
ST JOHN'S HEALTH,,3077397615,555 E BROADWAY SUITE 108,JACKSON,WY,83001,53D2334330,2025-11-19,Accreditation,0,0,,unspecified,PSC,06,community_clinic,False
GUAM SEVENTH DAY ADVENTIST CLINIC LABORATORY,,6716482580,388 YPAO ROAD,TAMUNING,GU,96913,65D0669318,2025-07-18,Compliance,0,29380,,unspecified,PSC,06,community_clinic,False
GUAM MEMORIAL HOSPITAL BLOOD GAS LAB,,6716472189,850 GOV CARLOS G CAMACHO RD,TAMUNING,GU,96913,65D0862073,2025-07-17,Compliance,0,6814,,unspecified,PSC,03,ancillary_test_site,False
NORTHERN REGION COMMUNITY HLTH CTR LAB,,6716354432,520 WEST SANTA MONICA AVENUE,DEDEDO,GU,96929,65D0959480,2025-07-17,Compliance,0,1333,,unspecified,PSC,06,community_clinic,False
LUCIA CHIANG VILLAGOMEZ ARIZAPA HEALTH CENTER,,6704339263,PO BOX 520446,TINIAN,MP,96952,66D0675978,2025-07-24,Compliance,0,1192,,unspecified,PSC,25,rural_health_clinic,False
COMMONWEALTH HEALTH CENTER - RESPIRATORY,,6702348950,1178 HINEMLU' ST GARAPAN,SAIPAN MARIANA ISLANDS,MP,96950,66D0675993,2025-07-23,Compliance,0,2455,,unspecified,PSC,03,ancillary_test_site,False
COMMONWEALTH HEALTHCARE CORP - ROTA HEALTH CENTER,,6705329461,"SONGSONG VILLAGE, ROTA",ROTA,MP,96951,66D2059411,2025-07-25,Compliance,0,100,,unspecified,PSC,06,community_clinic,False
