src,name,city,state,zip,clia,domain,exa_top_url
REF,OUTPATIENT BIOPSY CENTER,TEMPLE CITY,CA,91780,05D0943625,biopsycenter.org,https://www.biopsycenter.org/
REF,PASTEUR INC DBA SINAI LABS,VAN NUYS,CA,91406,05D0930353,sinailabs.com,https://sinailabs.com/
REF,ASSOCIATED PATHOLOGY MEDICAL GROUP INC,LOS GATOS,CA,95032,05D0712326,apmglab.com,https://apmglab.com/
REF,BIO-PATH MEDICAL GROUP INC,FOUNTAIN VALLEY,CA,92708,05D0974660,bio-path.com,https://bio-path.com/
REF,SHARP REES-STEALY CLINICS,CHULA VISTA,CA,91913,05D0986250,sharp.com,https://www.sharp.com/locations/sharp-rees-stealy-chula-vista
REF,DAVID J BARNETTE JR MD,CARLSBAD,CA,92011,05D0998312,scripps.org,https://www.scripps.org/physicians/5832-david-barnette
REF,SKIN CARE AND LASER PHYSICIANS OF BEVERLY HILL,WEST HOLLYWOOD,CA,90069,05D0968426,skincareandlaser.com,https://skincareandlaser.com/
REF,"CORE ANALYTICS LABORATORY, INC",VAN NUYS,CA,91411,05D0928967,corelabandxray.com,https://corelabandxray.com/
REF,"ALPHA CLINICAL LABORATORY, INC",BURBANK,CA,91504,05D0999149,alphaclinicallab.com,https://alphaclinicallab.com/
REF,21ST CENTURY DIAGNOSTIC LABORATORY,BURBANK,CA,91502,05D0956168,solvhealth.com,https://www.solvhealth.com/21st-century-diagnostic-laboratory-burbank-ca-AWjN5G
REF,"PARAKRAMA T CHANDRASOMA, MD A MED CORP",PASADENA,CA,91105,05D0939440,opengovus.com,https://medicaidspending.org/provider/1730173386
REF,"PATHCARE DIAGNOSTICS, INC",CORONA,CA,92881,05D1037342,pathcarefna.com,https://pathcarefna.com/
REF,SHARP REES-STEALY CLINICS LABORATORY-SAN DIEGO,SAN DIEGO,CA,92123,05D0966538,sharp.com,https://www.sharp.com/locations/sharp-rees-stealy-san-diego-laboratory
REF,"HRC FERTLITY MANAGEMENT, LLC",FOSTER CITY,CA,94404,05D0969849,havingbabies.com,https://havingbabies.com/foster-city/
REF,PENINSULA PATHOLOGISTS,SOUTH SAN FRANCISCO,CA,94080,05D1029487,peninsulapathologists.com,https://peninsulapathologists.com/
REF,"KIRSHMAN DIAGNOSTICS, INC",IRVINE,CA,92614,05D1037151,cleat.ai,https://doctor.webmd.com/practice/kirshman-diagnostics-incorporated-aa4112c9-4703-e211-a42b-001f29e3eb44
REF,"JULIE G DUQUETTE, MD, A MEDICAL CORPORATION",NEWPORT BEACH,CA,92660,05D1010850,nextmedonline.com,https://www.sharecare.com/find-a-doctor/group-profile/ca-california/newport-beach/julie-g-duquette-md-xbb7dt
REF,MICHELLE M ALGARIN MD INC,LAGUNA HILLS,CA,92653,05D1005582,lagunawoodsderm.com,https://www.lagunawoodsderm.com/
REF,DIGESTIVE CARE LABORATORY,SAN CARLOS,CA,94070,05D1000932,digestivecarecenter.com,https://www.digestivecarecenter.com/index.php/testing/
REF,PATHOLOGY ARTS INC,CORONA,CA,92879,05D1000595,pathologyarts.com,https://pathologyarts.com/
REF,COMPREHENSIVE DERMATOLOGY GROUP,ENCINITAS,CA,92024,05D1079755,comprehensivederm.com,https://comprehensivederm.com/
REF,LIFELINE MEDICAL LABORATORY INC,N HOLLYWOOD,CA,91601,05D1039663,vitadox.com,https://medicaidspending.org/provider/1083189088
REF,BHI DIAGNOSTICS,BEVERLY HILLS,CA,90211,05D1084596,dnatestingcenters.com,https://www.dnatestingcenters.com/centers/california/beverly-hills/bhi-diagnostics/
REF,SOUTH COUNTY KIDNEY & ENDOCRINE CENTER,LAGUNA HILLS,CA,92653,05D1040918,scke.org,https://scke.org/
REF,PLANNED PARENTHOOD,ANAHEIM,CA,92805,05D1042218,plannedparenthood.org,https://www.plannedparenthood.org/health-center/california/anaheim/92805/anaheim-health-center-2284-90160
REF,CENTER FOR RHEUMATOLOGY,LOS ANGELES,CA,90048,05D1086289,centerforrheumatology.com,https://centerforrheumatology.com/contact/
REF,"PHAMATECH, INC",SAN DIEGO,CA,92128,05D1078844,phamatech.com,https://phamatech.com/
REF,PLANNED PARENTHOOD LOS ANGELES,LONG BEACH,CA,90806,05D1049784,plannedparenthood.org,https://www.plannedparenthood.org/planned-parenthood-los-angeles
REF,"UNIVERSITY OF CALIFORNIA IRVINE,",IRVINE,CA,92697,05D1052619,uci.edu,https://uci.edu/
REF,"EAST SIDE PATHOLOGY ASSOCIATES MED GRP, INC",ROSEMEAD,CA,91770,05D1044051,npiindex.com,https://npiindex.com/npi/1184618878
REF,PRECISION ASPIRATION AND BIOPSY,LOS ANGELES,CA,90035,05D1064899,drnadelman.com,https://drnadelman.com/
REF,LABORATORY CORPORATION OF AMERICA,WALNUT CREEK,CA,94598,05D2003055,locations.labcorp.com,https://locations.labcorp.com/ca/walnut-creek/
REF,IRVINE PATHOLOGY MEDICAL GROUP INC,IRVINE,CA,92618,05D1090909,irvinepath.com,https://www.irvinepath.com/
REF,OMNIPATHOLOGY SOLUTIONS,PASADENA,CA,91105,05D1098267,omnipathology.com,https://omnipathology.com/
REF,"LAB GENOMICS, LLC",FOUNTAIN VALLEY,CA,92708,05D2026572,labgenomic.com,https://labgenomic.com/
REF,CANOPY BIOSCIENCES,HAYWARD,CA,94545,05D1106350,canopybiosciences.com,http://canopybiosciences.com/
REF,CALPATH MEDICAL ASSOCIATES,SAN JOSE,CA,95124,05D2033368,calpath.com,https://calpath.com/
REF,"GLOBAL DIAGNOSTIC LAB, INC",PASADENA,CA,91107,05D2038784,infogloballab.com,https://www.infogloballab.com/
REF,HUNTINGTON REPRODUCTIVE CENTER,CARLSBAD,CA,92011,05D2039121,havingbabies.com,https://havingbabies.com/
REF,Y & Z WESTWOOD SURGICAL PATHOLOGY,LOS ANGELES,CA,90024,05D2025143,uclahealth.org,https://npidb.org/organizations/laboratories/clinical-medical-laboratory_291u00000x/1790052256.aspx
REF,DELTA MEDICAL GROUP OF PATHOLOGISTS INC,LODI,CA,95240,05D2029285,deltapathology.com,https://www.deltapathology.com/
REF,VITAE DIAGNOSTICS,TORRANCE,CA,90503,05D2044828,vitaediagnostics.com,https://vitaediagnostics.com/
REF,MD TOX LABORATORY,IRVINE,CA,92614,05D2040304,startupwebsolutions.com.au,https://rocketreach.co/md-tox-laboratory-profile_b5f01ee9f6a0e304
REF,NAVJYOT GUJRAL MD,SANTA ANA,CA,92705,05D2072631,memorialcare.org,https://www.memorialcare.org/providers/navjyot-gujral
REF,SAN FRANCISCO DERMATOPATHOLOGY,DALY CITY,CA,94015,05D2069498,dermatopathologyinstitute.com,https://dermatopathologyinstitute.com/
REF,PATHKARE INC,SANTA ANA,CA,92705,05D2006188,pathkare.com,https://pathkare.com/
REF,NEWPORT HARBOR PATHOLOGY,NEWPORT BEACH,CA,92663,05D1100910,newpathlabs.com,https://newpathlabs.com/
REF,NEWPORT HARBOR PATHOLOGY,NEWPORT BEACH,CA,92663,05D2050266,newpathlabs.com,https://newpathlabs.com/
REF,SHARP REES - STEALY CLINICAL LABORATORY-FIR,SAN DIEGO,CA,92101,05D2056068,sharp.com,https://www.sharp.com/locations/sharp-rees-stealy-downtown-laboratory
REF,HUNTINGTON REPRODUCTIVE CENTER MEDICAL GROUP,RANCHO CUCAMONGA,CA,91730,05D2064026,havingbabies.com,https://www.havingbabies.com/locations/rancho-cucamonga/
REF,ORANGE COUNTY LABS INC,HUNTINGTON BEACH,CA,92647,05D2068755,orangecountylabs.com,https://orangecountylabs.com/
REF,SAN DIEGO FAMILY DERMATOLOGY,POWAY,CA,92064,05D2060295,sdfamilyderm.com,https://sdfamilyderm.com/poway
REF,ALAMEDA COUNTY PUBLIC HEALTH,OAKLAND,CA,94605,05D2090025,health.alamedacountyca.gov,https://health.alamedacountyca.gov/
REF,HELIX MOBILE WELLNESS,SAN FRANCISCO,CA,94102,05D2103632,helixmwr.com,https://helixmwr.com/
REF,"OMNIA DIAGNOSTIC LABORATORY, LLC",TORRANCE,CA,90502,05D2096883,omniadxlab.com,https://npidb.org/organizations/laboratories/clinical-medical-laboratory_291u00000x/1821966714.aspx
REF,CSI MEDICAL GROUP,LA CANADA FLINTRIDGE,CA,91011,05D2069464,orthocsi.com,https://orthocsi.com/new-index-1
REF,"LINO J DEGUZMAN, MD PC LABORATORY",NEWPORT BEACH,CA,92663,05D2098715,drdeguzman.com,https://www.drdeguzman.com/
REF,BACH MEDICAL GROUP,IRVINE,CA,92614,05D2101629,bachdx.com,https://bachdx.com/
REF,INDIVIDX,RANCHO CUCAMONGA,CA,91730,05D2096856,individx.com,https://www.individx.com/
REF,SPECIALIZED UNIVERSITY PATHOLOGISTS,DUARTE,CA,91010,05D2115860,pathmdlabs.com,https://www.bbb.org/us/ca/los-angeles/profile/medical-doctor/specialized-university-pathologists-1216-1000042147
REF,IRVINE PATHOLOGY MEDICAL GROUP INC,FOOTHILL RANCH,CA,92610,05D2102456,irvinepath.com,https://www.irvinepath.com/
REF,"SCHWALB CONSULTING, LLC DBA JIT LABS",IRVINE,CA,92618,05D2124530,jit-labs.com,https://jit-labs.com/
REF,HOAG CANCER CENTER IRVINE,IRVINE,CA,92618,05D2097962,hoag.org,https://www.hoag.org/locations/hoag-cancer-center-irvine/
REF,ORANGE COUNTY SKINLAB,SAN JUAN CAPISTRANO,CA,92675,05D2107293,ocskinlab.com,https://ocskinlab.com/
REF,CSI MEDICAL GROUP PC,CAMARILLO,CA,93010,05D2118106,opengovus.com,https://ourhealthnetwork.com/group-practice/csi-medical-group-camarillo-ca-5890916845
REF,"CA DEPT OF PUBLIC HEALTH, DRINKING WATER &",RICHMOND,CA,94804,05D2112676,cdph.ca.gov,https://www.cdph.ca.gov/
REF,TORAY MOLECULAR ONCOLOGY LABORATORY,BRISBANE,CA,94005,05D2130372,qimrberghofer.edu.au,https://www.qimrberghofer.edu.au/researchers-and-labs/functional-cancer-genomics
REF,ATCG LABORATORY,IRVINE,CA,92614,05D2104354,atcglaboratory.com,https://atcglaboratory.com/
REF,GENOMIC TESTING COOPERATIVE,VALLEY CENTER,CA,92082,05D2129017,genomictestingcooperative.com,https://genomictestingcooperative.com/
REF,SKIN AND BEAUTY CENTER LAB,BURBANK,CA,91505,05D2144307,dermla.com,https://www.dermla.com/locations/burbank/
REF,YOSEMITE PATHOLOGY MEDICAL GROUP INC,MODESTO,CA,95356,05D2146088,,https://ypmg.com/
REF,ALL SOUTH BAY FOOTCARE PODIATRY GROUP INC,TORRANCE,CA,90505,05D2128423,allsouthbayfootcare.com,https://www.allsouthbayfootcare.com/
REF,"USA BIOSCIENCES, LLC",LOMITA,CA,90717,05D2147767,usabioscienceslab.com,https://usabioscienceslab.com/
REF,WESTERN PATHOLOGY INC.,SANTA BARBARA,CA,93110,05D2163759,westernpathologyinc.com,https://westernpathologyinc.com/
REF,SUNRISE DIAGNOSTICS LABORATORIES INC,MONTROSE,CA,91020,05D2166864,sunlab8.com,https://sunlab8.com/new/
REF,NEOANALYTICS LABORATORY,ALHAMBRA,CA,91801,05D2153457,neoanalyticslab.com,https://www.neoanalyticslab.com/
REF,"NEW WORLD CLINICAL LABORATORY, INC",LOS ALAMITOS,CA,90720,05D2145018,opengovus.com,https://opennpi.com/provider/1013403070
REF,DYNACARE DIAGNOSTIC,CLOVIS,CA,93611,05D2167092,dynacarelab.com,https://dynacarelab.com/
REF,SHARP REES STEALY CLINICS,SAN DIEGO,CA,92123,05D2167404,sharp.com,https://www.sharp.com/locations/sharp-rees-stealy-san-diego
REF,"ALTERA LABORATORY SERVICES, LLC",SANTA ANA,CA,92705,05D2154950,patients.alterabiolab.com,https://patients.alterabiolab.com/
REF,PRECISION PATHOLOGY MEDICAL GROUP INC,PLEASANTON,CA,94588,05D2169457,labprospects.com,https://www.labprospects.com/CLIA/05D2169457
REF,INNOVATIVE PATHOLOGY MEDICAL GROUP,TORRANCE,CA,90503,05D2180074,innovativepathology.com,https://www.innovativepathology.com/
REF,STEMEXPRESS,FOLSOM,CA,95630,05D2181681,visualvisitor.com,https://www.visualvisitor.com/companies/315007/stemexpress
REF,SC HEALTH LABS,IRVINE,CA,92618,05D2141585,schealthlabs.com,https://schealthlabs.com/
REF,ASTERIA LABORATORY,LOS ANGELES,CA,90048,05D2174365,astranahealth.com,https://www.astranahealth.com/laboratory/
REF,ALEXANIAN MEDICAL LABORATORIES,AGOURA HILLS,CA,91301,05D2189712,bizprofile.net,https://www.bizprofile.net/ca/agoura-hills/alexanian-medical-consulting-inc
REF,NATIONAL DIAGNOSTIC LABORATORY,SHERMAN OAKS,CA,91423,05D2182441,nationaldiagnostics.com,https://www.nationaldiagnostics.com/
REF,"MAGIC OWL LABORATORIES, INC",MONROVIA,CA,91016,05D2207606,magicowllabs.com,https://magicowllabs.com/
REF,"WESTERN PATHOLOGY, INC",IRVINE,CA,92618,05D2227171,westernpathologyinc.com,https://westernpathologyinc.com/
REF,"CARIS MPI, INC DBA CARIS LIFE SCIENCES",LA JOLLA,CA,92037,05D2191611,carislifesciences.com,https://carislifesciences.com/
REF,UNIVERSITY DERMATOPATHOLOGY,BURBANK,CA,91505,05D2174490,dermpathonline.com,https://npiprofile.com/npi/1376062141/record
REF,MEDUSA PATHOLOGY INC,NAPA,CA,94559,05D2207793,medusapath.com,https://medusapath.com/
REF,"CSL PLASMA, INC",RIVERSIDE,CA,92507,05D2211703,cslplasma.com,https://www.cslplasma.com/center/299
REF,"CARIS MPI, INC",SAN JUAN CAPISTRANO,CA,92675,05D2214363,carislifesciences.com,https://linkedin.com/company/caris-mpi-inc.
REF,"CARIS MPI, INC",IRVINE,CA,92618,05D2216638,carismpi.com,https://www.carismpi.com/
REF,EIV DIAGNOSTICS,FRESNO,CA,93710,05D2181132,eivdiagnostics.com,https://eivdiagnostics.com/
REF,SHARP REES STEALY CLINICS LABORATORY-SANTEE,SANTEE,CA,92071,05D2200574,sharp.com,https://www.sharp.com/locations/sharp-rees-stealy-santee-laboratory
REF,BIOLIFE PLASMA SERVICES LP,RIALTO,CA,92376,05D2217418,biolifeplasma.com,https://www.biolifeplasma.com/locations/california/rialto
REF,PALM VALLEY MULTI-SPECIALTY MEDICAL GROUP PC,PALM DESERT,CA,92260,05D2216642,findseniormed.com,https://data.cms.gov/tools/medicare-revalidation-list/provider/O20240220003822
REF,DOCTORNOW,NORTHRIDGE,CA,91324,05D2212012,vitadox.com,https://www.vitadox.com/practice/northridge-northridge-ca-91324/doctornow/tKHXEnViY66BbCVz6rE8pc
REF,NEOM DIAGNOSTIC LABORATORIES,TORRANCE,CA,90501,05D2245218,neomdiagnostic.com,https://neomdiagnostic.com/
REF,"ALTA DIAGNOSTIC LABORATORIES, INC",ALTADENA,CA,91001,05D2234621,altalab.net,https://altalab.net/
REF,"SOUTH WEST SCIENCE LABS, LLC",COSTA MESA,CA,92626,05D2244551,npiindex.com,https://opennpi.com/provider/1093449936
REF,BIOLIFE PLASMA SERVICES LP,POMONA,CA,91766,05D2232344,biolifeplasma.com,https://www.biolifeplasma.com/locations/california/pomona
REF,"CARIS MPI, INC",IRVINE,CA,92604,05D2216872,carismpi.com,https://www.carismpi.com/
REF,BIOLIFE PLASMA SERVICES LP,SAN MARCOS,CA,92069,05D2242005,biolifeplasma.com,https://www.biolifeplasma.com/locations/california/san-marcos
REF,NEOGENOMICS LABORATORIES INC,FRESNO,CA,93720,05D2265860,neogenomics.com,https://neogenomics.com/
REF,BIOLIFE PLASMA SERVICES LP,VISALIA,CA,93277,05D2255703,biolifeplasma.com,https://www.biolifeplasma.com/locations/california/visalia
REF,BIOLIFE PLASMA SERVICES LP,VISTA,CA,92081,05D2242431,biolifeplasma.com,https://www.biolifeplasma.com/locations/california/vista
REF,YOSEMITE PATHOLOGY MEDICAL GROUP INC,VISALIA,CA,93291,05D2265005,yosemitepathology.com,https://ypmg.com/
REF,SPECTRUM MOLECULAR DIAGNOSTICS LABORATORY,RANCHO SANTA MARGARITA,CA,92688,05D2232585,spectrumdxlabs.com,https://spectrumdxlabs.com/
REF,SUTTER BAY MEDICAL FOUNDATION-,SUNNYVALE,CA,94086,05D2270378,sutterhealth.org,https://www.sutterhealth.org/find-location/facility/sunnyvale-center-301
REF,"LIFEQUEST DIAGNOSTIC, INC",ANAHEIM,CA,92801,05D2274138,lifequestdiagnostics.com,https://www.lifequestdiagnostics.com/
REF,SONIC DIAGNOSTIC LABORATORY INC,CHATSWORTH,CA,91311,05D2275785,network.doctor2me.com,https://network.doctor2me.com/provider/sonic-diagnostic-laboratory/
REF,DIALOGIX LABORATORIES,REDLANDS,CA,92373,05D2262146,dialogixlab.com,https://www.dialogixlab.com/contact
REF,"MAMMOTH PATH SOLUTION, LLC",LAKE FOREST,CA,92630,05D2291536,mammothpathsolution.com,https://mammothpathsolution.com/
REF,BIOLIFE PLASMA SERVICES LP,RIVERSIDE,CA,92504,05D2226164,biolifeplasma.com,https://www.biolifeplasma.com/locations/california/riverside
REF,PROLACTA BIOSCIENCE INC,DUARTE,CA,91010,05D2307605,prolacta.com,https://www.prolacta.com/en/
REF,TPMG REGIONAL GENOMICS LABORATORY,SAN JOSE,CA,95138,05D2296234,healthy.kaiserpermanente.org,https://www.hipaaspace.com/medical_billing/coding/clinical_laboratory_improvement_amendments/codes/clia_05d2298567.aspx
REF,CORTEX LAB INC,VAN NUYS,CA,91404,05D2310314,labprospects.com,https://npidb.org/organizations/laboratories/clinical-medical-laboratory_291u00000x/1295569713.aspx
REF,THRIVELAB LLC,LAGUNA HILLS,CA,92653,05D2304140,thrivelab.com,https://thrivelab.com/
REF,FULGENT THERAPEUTICS LLC,IRVINE,CA,92606,05D2294994,fulgent-therapeutics.com,https://fulgent-therapeutics.com/
REF,OCEANSIDE DIAGNOSTICS LLC,OCEANSIDE,CA,92054,05D2318147,oceansidediagnostics.com,https://oceansidediagnostics.com/
REF,PACIFIC PATHOLOGY DIAGNOSTICS LABORATORY,CAMPBELL,CA,95008,05D2319483,pdllabs.com,https://www.pdllabs.com/
REF,PLATINUM DIGESTIVE HEALTH,RANCHO CUCAMONGA,CA,91730,05D2295343,pdhgi.com,https://pdhgi.com/
REF,RAPID PAX LASB INC,NORTH HOLLYWOOD,CA,91606,05D2290384,bizprofile.net,https://npidb.org/organizations/laboratories/clinical-medical-laboratory_291u00000x/1548032907.aspx
REF,"INFORM DIAGNOSTICS, INC",OCEANSIDE,CA,92057,05D2313265,informdx.com,https://informdx.com/
REF,"COHEN DERMATOPATHOLOGY, PC DBA INFORM DIAGNOSTICS",PALM DESERT,CA,92211,05D2324729,informdx.com,https://informdx.com/
REF,COLORADO DEPT OF PUBLIC HEALTH & ENVIRONMENT,DENVER,CO,80230,06D0644326,cdphe.colorado.gov,https://cdphe.colorado.gov/
REF,HEALTH CENTER AT AURARIA,DENVER,CO,80217,06D0672142,healthcenter1.com,https://healthcenter1.com/
REF,TAMARAC MEDICAL INC,CENTENNIAL,CO,80122,06D0899927,tamaracmedical.com,https://tamaracmedical.com/
REF,COLORADO ANTIVIRAL PHARMACOLOGY LABORATORY,AURORA,CO,80045,06D1094710,pharmacy.cuanschutz.edu,https://pharmacy.cuanschutz.edu/research/research-labs/colorado-antiviral-pharmacology-lab
REF,"BIOLIFE PLASMA SERVICES, LP",LOVELAND,CO,80538,06D2082523,biolifeplasma.com,https://www.biolifeplasma.com/locations/colorado/loveland
REF,"BIOLIFE PLASMA SERVICES, LP",COLORADO SPRINGS,CO,80923,06D2117010,biolifeplasma.com,https://www.biolifeplasma.com/locations/colorado/colorado-springs
REF,ROCKY MOUNTAIN LABORATORY,FORT COLLINS,CO,80525,06D2150068,rockymountainlabs.com,https://rockymountainlabs.com/
REF,"CSL PLASMA, INC",EVANS,CO,80620,06D0862933,cslplasma.com,https://www.cslplasma.com/center/615
REF,"STATLAB DIAGNOSTICS, LLC",DENVER,CO,80211,06D2200475,statlabdiagnostics.com,https://statlabdiagnostics.com/about-statlab-diagnostics/blogs/page/4/
REF,COMMONSPIRIT EMERGENCY & URGENT CARE LAKEWOOD,LAKEWOOD,CO,80227,06D2124408,mountain.commonspirit.org,https://www.mountain.commonspirit.org/location/commonspirit-emergency-urgent-care-lakewood
REF,COMMONSPIRIT EMERGENCY AND URGENT CARE,DACONO,CO,80514,06D2112697,mountain.commonspirit.org,https://www.mountain.commonspirit.org/location/commonspirit-emergency-urgent-care-indian-peaks
REF,DENVER DERMATOPATHOLOGY LLC,DENVER,CO,80205,06D2231652,medschool.cuanschutz.edu,https://medschool.cuanschutz.edu/dermatology/patient-care/dermatopathology
REF,LABORATORY CORPORATION OF AMERICA,BOULDER,CO,80304,06D2211550,labcorp.com,https://www.labcorp.com/patients
REF,"CSL PLASMA, INC",COLORADO SPRINGS,CO,80918,06D2173388,cslplasma.com,https://www.cslplasma.com/center/277
REF,ST MARY'S REGIONAL HOSPITAL - AMBULANCE SERVICE,GRAND JUNCTION,CO,81501,06D2099015,stmarygj.org,http://stmarygj.org/
REF,"PATHOLOGY SERVICES, PC",DURANGO,CO,81301,06D2246685,pathologyservices.com,https://pathologyservices.com/about/
REF,INTEGRATED MOLECULAR DIAGNOSTICS PATHOLOGY,AURORA,CO,80045,06D2091162,imdpath.com,https://imdpath.com/
REF,PEAK CLINICAL DIAGNOSTICS LLC,AURORA,CO,80014,06D2267171,peakclinicaldiagnostics.com,https://www.peakclinicaldiagnostics.com/
REF,"CSL PLASMA, INC - NORTHGLENN",NORTHGLENN,CO,80233,06D2093240,cslplasma.com,https://www.cslplasma.com/
REF,INGERLISA MATTOCH MD INC DBA TIAGA PATHOLOGY,LOVELAND,CO,80538,06D2284295,tiagapathlab.com,https://tiagapathlab.com/
REF,"SALIENT DIAGNOSTICS, LLC",DENVER,CO,80216,06D2303146,salientdx.com,https://www.salientdx.com/
REF,BIOLIFE PLASMA SERVICES LP,THORNTON,CO,80229,06D2299172,biolifeplasma.com,https://www.biolifeplasma.com/locations/colorado/thornton
REF,"QUEST DIAGNOSTICS, LLC",WALLINGFORD,CT,06492,07D0093126,locations.questdiagnostics.com,https://locations.questdiagnostics.com/ct/wallingford
REF,QUEST DIAGNOSTICS,NEW HAVEN,CT,06513,07D0095979,locations.questdiagnostics.com,https://locations.questdiagnostics.com/ct/new-haven
REF,EAGLE COUNTY PARAMEDIC SERVICES,EDWARDS,CO,81632,06D2294981,eaglecountyparamedics.com,https://eaglecountyparamedics.com/
REF,MOLECULAR DIAGNOSTIC LABORATORY LLC,WALLINGFORD,CT,06492,07D0993149,,https://opennpi.com/provider/1730292822
REF,GH BENDHEIM LABORATORY,GREENWICH,CT,06830,07D0694769,greenwichhospital.org,https://www.greenwichhospital.org/services/laboratory-services
REF,DR KATHERINE A KELLEY STATE PUBLIC HEALTH LAB,ROCKY HILL,CT,06067,07D0644555,portal.ct.gov,https://portal.ct.gov/dph/laboratory/laboratory-home/katherine-a-kelley-state-public-health-laboratory
REF,SAINT MARY'S HOSPITAL ONCOLOGY CENTER,WATERBURY,CT,06708,07D0899809,trinityhealthofne.org,https://www.trinityhealthofne.org/location/saint-mary-s-hospital-oncology-center
REF,DERMATOPATHOLOGY LABORATORY OF NEW ENGLAND PC,MERIDEN,CT,06450,07D0902738,dermpathlabne.com,https://dermpathlabne.com/
REF,OBGYN GROUP OF EASTERN CT PC,SOUTH WINDSOR,CT,06074,07D0677759,obgyneasternct.com,https://obgyneasternct.com/
REF,PFIZER PHARMACOGENOMICS LAB,GROTON,CT,06340,07D1105829,pfizer.com,https://www.pfizer.com/groton-connecticut
REF,CENTER FOR ADVANCED REPRODUCTIVE SERVICES,HARTFORD,CT,06106,07D0723063,uconnfertility.com,https://uconnfertility.com/
REF,QUEST DIAGNOSTICS LLC,WETHERSFIELD,CT,06109,07D0959690,locations.questdiagnostics.com,https://locations.questdiagnostics.com/ct/wethersfield
REF,QUEST DIAGNOSTICS LLC,CHESHIRE,CT,06410,07D1068226,locations.questdiagnostics.com,https://locations.questdiagnostics.com/ct/cheshire
REF,QUEST DIAGNOSTICS LLC,HAMDEN,CT,06518,07D0098549,locations.questdiagnostics.com,https://locations.questdiagnostics.com/ct/hamden
REF,CT GI LABORATORY POWERED BY,WETHERSFIELD,CT,06109,07D2065321,connecticutgi.org,https://connecticutgi.org/
REF,"ACCU REFERENCE MEDICAL LAB, LLC",EAST HARTFORD,CT,06108,07D2062566,accureference.com,https://accureference.com/
REF,"MILFORD MOLECULAR DIAGNOSTICS, LLC",MILFORD,CT,06460,07D2067401,dnalymetest.com,http://www.dnalymetest.com/
REF,QUEST DIAGNOSTICS LLC,OLD SAYBROOK,CT,06475,07D2094238,locations.questdiagnostics.com,https://locations.questdiagnostics.com/ct/old-saybrook
REF,QUEST DIAGNOSTICS LLC,AVON,CT,06001,07D2107880,locations.questdiagnostics.com,https://locations.questdiagnostics.com/ct/avon
REF,QUEST DIAGNOSTICS,NORWICH,CT,06360,07D2058038,locations.questdiagnostics.com,https://locations.questdiagnostics.com/ct/norwich
REF,QUEST DIAGNOSTICS LLC,ENFIELD,CT,06082,07D2107878,locations.questdiagnostics.com,https://locations.questdiagnostics.com/ct/enfield
REF,QUEST DIAGNOSTICS,BLOOMFIELD,CT,06002,07D2107888,locations.questdiagnostics.com,https://locations.questdiagnostics.com/ct/bloomfield
REF,QUEST DIAGNOSTICS LLC,WEST HAVEN,CT,06516,07D2108221,locations.questdiagnostics.com,https://locations.questdiagnostics.com/ct/west-haven
REF,QUEST DIAGNOSTICS,SOUTHBURY,CT,06488,07D2107882,locations.questdiagnostics.com,https://locations.questdiagnostics.com/ct/southbury
REF,"PRECISION TOXICOLOGY, LLC",WEST HARTFORD,CT,06119,07D2093663,precisiontoxicology.com,http://www.precisiontoxicology.com/
REF,YALE DERMATOLOGY-BRANFORD,BRANFORD,CT,06405,07D2112485,yalemedicine.org,https://www.yalemedicine.org/specialists/ian-odell
REF,QUEST DIAGNOSTICS,WALLINGFORD,CT,06492,07D2133460,locations.questdiagnostics.com,https://locations.questdiagnostics.com/ct/wallingford
