src,name,city,state,zip,clia,domain,exa_top_url
REF,QUEST DIAGNOSTICS LLC,BRIDGEPORT,CT,06606,07D2133457,locations.questdiagnostics.com,https://locations.questdiagnostics.com/ct/bridgeport
REF,LABORATORY CORPORATION OF AMERICA HOLDINGS,GREENWICH,CT,06831,07D2169459,locations.labcorp.com,https://locations.labcorp.com/ct/greenwich/
REF,ADVANCED GENETICS LAB,MONROE,CT,06468,07D2147777,advancedgeneticslab.com,https://advancedgeneticslab.com/
REF,QUEST DIAGNOSTICS LLC,MILFORD,CT,06460,07D2133458,locations.questdiagnostics.com,https://locations.questdiagnostics.com/ct/milford
REF,QUEST DIAGNOSTICS,NEW BRITAIN,CT,06053,07D2108223,locations.questdiagnostics.com,https://locations.questdiagnostics.com/ct/new-britain
REF,GENCO LABS LLC,BRANFORD,CT,06405,07D2172174,gencolabs.com,https://gencolabs.com/
REF,QUEST DIAGNOSTICS LLC,SOUTHINGTON,CT,06489,07D2174117,locations.questdiagnostics.com,https://locations.questdiagnostics.com/ct/southington
REF,QUEST DIAGNOSTICS LLC,WEST HARTFORD,CT,06107,07D2174115,locations.questdiagnostics.com,https://locations.questdiagnostics.com/ct/west-hartford/970-farmington-ave
REF,LABORATORY CORPORATION OF AMERICA HOLDINGS,STAMFORD,CT,06905,07D2170095,locations.labcorp.com,https://locations.labcorp.com/ct/stamford/22865/
REF,QUEST DIAGNOSTICS LLC,WINDSOR,CT,06095,07D2175391,locations.questdiagnostics.com,https://locations.questdiagnostics.com/ct/windsor
REF,QUEST DIAGNOSTICS LLC,MANCHESTER,CT,06042,07D2175400,locations.questdiagnostics.com,https://locations.questdiagnostics.com/ct/manchester
REF,"EAST SIDE CLINICAL LABORATORY, INC",NORWICH,CT,06360,07D2164116,eastsidelab.com,https://eastsidelab.com/
REF,LABORATORY CORPORATION OF AMERICA HOLDINGS,DANBURY,CT,06810,07D2169461,labcorp.com,https://labcorp.com/
REF,LABORATORY FOR DNA-GUIDED MEDICINE,HARTFORD,CT,06106,07D2160761,dnaguidance.com,https://dnaguidance.com/
REF,DIANON SYSTEMS INC,WOODBRIDGE,CT,06525,07D2283699,dianon.com,https://www.dianon.com/
REF,LABORATORY CORPORATION OF AMERICA,NEW CASTLE,DE,19720,08D0205715,locations.labcorp.com,https://locations.labcorp.com/de/new-castle/
REF,LABORATORY CORPORATION OF AMERICA HOLDINGS,ROCKY HILL,CT,06067,07D2279329,locations.labcorp.com,https://locations.labcorp.com/ct/rocky-hill/
REF,GREEN CLINICS LABORATORY,DOVER,DE,19901,08D2099470,greenclinics.net,https://www.greenclinics.net/index.php
REF,"QPS, LLC",NEWARK,DE,19711,08D0995854,qps.com,https://qps.com/
REF,ECPC-C WALLACE HOME,AVON,CT,06001,07D2316952,wallacedesigncenter.com,https://wallacedesigncenter.com/
REF,"CSL PLASMA, INC",NEWARK,DE,19713,08D2178548,cslplasma.com,https://www.cslplasma.com/center/213
REF,LABORATORY CORPORATION OF AMERICA HOLDINGS,SOUTHINGTON,CT,06489,07D2315426,labcorp.com,https://labcorp.com/
REF,"CTM MEDICAL ASSOCIATES, LLC",MILLSBORO,DE,19966,08D2101683,,https://opennpi.com/provider/1336637792
REF,DELAWARE PUBLIC HEALTH LABORATORY,SMYRNA,DE,19977,08D0662985,dhss.delaware.gov,https://dhss.delaware.gov/dhss/dph/lab/labs.html
REF,SUNWISE FAMILY DERMATOLOGY AND SURGERY,MIDDLETOWN,DE,19709,08D2137936,sunwisederm.com,https://sunwisederm.com/
REF,B & W STAT LABORATORY,WASHINGTON,DC,20010,09D0208053,bwstatlab.com,https://bwstatlab.com/
REF,"INCENDIUM, LLC",DOVER,DE,19901,08D1091063,practicecrown.com,https://practicecrown.com/biz/incendium-llc-lewes-DE-19958-U-5650687
REF,RSM DIAGNOSTICS LAB LLC,WILMINGTON,DE,19810,08D2253750,rsmdiagnosticslab.com,https://www.rsmdiagnosticslab.com/
REF,LABORATORY CORPORATION OF AMERICA HOLDINGS,EAST HAVEN,CT,06512,07D2327629,labcorp.com,https://www.labcorp.com/
REF,GEORGETOWN DERMPATH,WASHINGTON,DC,20016,09D1092155,georgetowndermpath.com,https://www.georgetowndermpath.com/
REF,EPIARX CONCIERGE PLLC,WASHINGTON,DC,20016,09D2177481,epiarx.com,https://www.epiarx.com/
REF,QUANTUM HEALTH DIAGNOSTICS,PENSACOLA,FL,32503,10D0270905,pathology-group.com,https://www.pathology-group.com/
REF,FLORIDA DEPARTMENT OF HEALTH IN MIAMI DADE COUNTY,MIAMI,FL,33125,10D0024196,miamidade.floridahealth.gov,https://miamidade.floridahealth.gov/
REF,CELL SCIENCE SYSTEMS CORPORATION,DEERFIELD BEACH,FL,33442,10D0283906,cellsciencesystems.com,https://cellsciencesystems.com/
REF,FINLAY CLINICAL LABORATORY INC,MIAMI,FL,33135,10D0280554,finlaylab.com,https://finlaylab.com/
REF,IMMUNO LABORATORIES INC,FORT LAUDERDALE,FL,33309,10D0284781,immunolabs.com,https://immunolabs.com/
REF,BERNHARDT LABORATORIES,JACKSONVILLE,FL,32207,10D0645099,bernhardtlabs.com,https://bernhardtlabs.com/
REF,FL DEPT OF HEALTH BUREAU OF PUBLIC HEALTH,TAMPA,FL,33612,10D0645546,floridahealth.gov,https://floridahealth.gov/programs-and-services/public-health-laboratories/index.html
REF,LIFELINK FOUNDATION INC D/B/A,TAMPA,FL,33619,10D0645555,lifelinkfound.org,http://lifelinkfound.org/
REF,ST JOHNS BIOMEDICAL LABORATORIES INC,SAINT AUGUSTINE,FL,32086,10D0645082,staugustinehealth.com,https://staugustinehealth.com/dir/laboratories
REF,UMDC DERMATOPATHOLOGY LABORATORY,MIAMI,FL,33136,10D0692983,med.miami.edu,https://med.miami.edu/departments/dermatology/divisions-and-programs/dermatopathology/team
REF,PALM BEACH COUNTY HEALTH DEPARTMENT-LABORATORY,WEST PALM BEACH,FL,33407,10D0683133,palmbeach.floridahealth.gov,https://palmbeach.floridahealth.gov/
REF,FL DOH - BPHL,JACKSONVILLE,FL,32202,10D0645095,floridahealth.gov,https://floridahealth.gov/programs-and-services/public-health-laboratories/index.html
REF,INSIGHT DIAGNOSTICS LLC,LEWES,DE,19958,08D2318627,insightdxs.com,https://insightdxs.com/
REF,BIOLIFE PLASMA SERVICES LP,LAKELAND,FL,33813,10D0663652,biolifeplasma.com,https://www.biolifeplasma.com/locations/florida/lakeland
REF,"FDOH, BUREAU OF PUBLIC HEALTH LABORATORIES - MIAMI",MIAMI,FL,33125,10D0645348,floridahealth.gov,https://floridahealth.gov/programs-and-services/public-health-laboratories/index.html
REF,CSL PLASMA INC,PENSACOLA,FL,32503,10D0862924,cslplasma.com,https://www.cslplasma.com/center/623
REF,PATHOLOGY ASSOCIATES,PANAMA CITY,FL,32405,10D0885189,baypathologyassociates.com,https://baypathologyassociates.com/
REF,PLANNED PARENTHOOD OF FLORIDA INC,WEST PALM BEACH,FL,33409,10D0722304,ppfl.org,http://www.ppfl.org/
REF,PLANNED PARENTHOOD OF FLORIDA,ORLANDO,FL,32817,10D0899197,plannedparenthood.org,https://www.plannedparenthood.org/health-center/florida/orlando/32817/orlando-health-center-2857-90320
REF,MICRO PATH LABORATORIES INC,WINTER HAVEN,FL,33881,10D0939339,micropathlabs.com,https://micropathlabs.com/
REF,RUFFOLO HOOPER & ASSOCIATES MD PA,TAMPA,FL,33634,10D1012566,rha-pa.com,https://rha-pa.com/
REF,BIO-TECH CLINICAL LABORATORIES INC,DORAL,FL,33172,10D0965332,biotechclinicallab.com,https://biotechclinicallab.com/
REF,"REPRODUCTIVE MEDICINE GROUP LLC, THE",CLEARWATER,FL,33761,10D0924394,floridafertility.com,https://www.floridafertility.com/our-fertility-clinics/clearwater
REF,"REPRODUCTIVE MEDICINE GROUP LLC, THE",TAMPA,FL,33609,10D0924393,floridafertility.com,https://floridafertility.com/
REF,"REPRODUCTIVE MEDICINE GROUP LLC, THE",BRANDON,FL,33511,10D0989448,floridafertility.com,https://www.floridafertility.com/our-fertility-clinics/brandon
REF,ROBERT A NORMAN DO PA,TAMPA,FL,33626,10D0908280,drrobertnorman.com,https://www.drrobertnorman.com/
REF,BOCA RATON DERMATOLOGY PA,DELRAY BEACH,FL,33484,10D0990498,bocaratonderm.com,https://bocaratonderm.com/
REF,FORT MYERS DERMATOPATHOLOGY PA,FORT MYERS,FL,33907,10D1012626,,https://linkedin.com/company/fort-myers-dermatopathology-pa
REF,RELIANCE PATHOLOGY PARTNERS LLC,BRANDON,FL,33511,10D1038878,reliancepathology.com,https://reliancepathology.com/
REF,SHORELINE UROCARE PL,BROOKSVILLE,FL,34613,10D0868528,shorelineuro.com,https://shorelineuro.com/
REF,OXFORD BIOMEDICAL TECHNOLOGIES INC,RIVIERA BEACH,FL,33404,10D0914874,nowleap.com,https://www.nowleap.com/
REF,AMERIPATH FLORIDA LLC,CORAL SPRINGS,FL,33071,10D1040841,ameripath.com,https://ameripath.com/
REF,UNITED LABORATORY SERVICES CORP,MIAMI,FL,33155,10D1044073,unitedlabservice.com,https://unitedlabservice.com/
REF,AMERIPATH FLORIDA LLC,FORT MYERS,FL,33907,10D1041409,ameripath.com,https://ameripath.com/
REF,IBIS HEALTHCARE INC,TAMPA,FL,33605,10D1053861,ibishealthcare.org,https://ibishealthcare.org/contact-us/
REF,I PATHOLOGY LLC,LAKELAND,FL,33815,10D1079616,ipathlifesciences.com,https://www.ipathlifesciences.com/
REF,"DERMATOLOGY GROUP OF FLORIDA, PA",KEY LARGO,FL,33037,10D1077527,khouridermatology.com,https://npidb.org/organizations/allopathic_osteopathic_physicians/dermatology_207n00000x/1801692801.aspx
REF,MORGAN DERMPATH LABS INC,JUPITER,FL,33458,10D1074257,drgalen.org,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResults?Detail=FL.DOS.Corporations.Shared.Contracts.FilingRecord&InquiryDirectionType=ForwardRecord&InquiryType=EntityName&ListNameOrder=MORGANDAWSON+P210000593490&SearchNameOrder=MORGANDENTALLABII+P100000325540
REF,SURGICAL PATHOLOGY LABORATORIES PA MLU8,PINELLAS PARK,FL,33781,10D1095707,surgicalpathlabs.com,https://www.surgicalpathlabs.com/
REF,REGIONAL CANCER CENTER,FORT MYERS,FL,33905,10D1089024,leehealth.org,https://www.leehealth.org/locations/find-a-location/regional-cancer-center
REF,SUNRISE CLINICAL LABORATORY INC,PORT CHARLOTTE,FL,33952,10D1025536,npino.org,https://npidb.org/organizations/laboratories/clinical-medical-laboratory_291u00000x/1801144860.aspx
REF,SURGICAL PATHOLOGY LABORATORIES PA MLU 9,PINELLAS PARK,FL,33781,10D1105853,surgicalpathlabs.com,https://www.surgicalpathlabs.com/
REF,ROBB E WILENTZ MD LLC,AVENTURA,FL,33180,10D2004292,skinandcancerassociates.com,https://skinandcancerassociates.com/physician/robb-wilentz-m-d/
REF,PATHOLOGY ON THE GO INC,POMPANO BEACH,FL,33069,10D1100498,dnatestingcenters.com,https://npidb.org/organizations/laboratories/clinical-medical-laboratory_291u00000x/1205169414.aspx
REF,CSL PLASMA INC,WILTON MANORS,FL,33311,10D2028813,cslplasma.com,https://www.cslplasma.com/
REF,NEOGENOMICS LABORATORIES INC,TEMPLE TERRACE,FL,33637,10D2031805,neogenomics.com,https://neogenomics.com/
REF,"XACT GENETICS, LLC",HENRIETTA,TX,76365,10D2030155,xactgenetics.com,http://xactgenetics.com/
REF,CSL PLASMA INC,PORT SAINT LUCIE,FL,34952,10D2027570,cslplasma.com,https://www.cslplasma.com/
REF,FRANCESSCA BRETTSCHNEIDER MD,FORT LAUDERDALE,FL,33305,10D2004845,skinandcancerassociates.com,https://ourhealthnetwork.com/group-practice/forefront-dermatology-fort-lauderdale-fl-3779471701
REF,RUFFOLO HOOPER & ASSOCIATES MD PA,SEFFNER,FL,33584,10D2004734,rha-pa.com,https://rha-pa.com/
REF,CSL PLASMA INC-TAMPA,TAMPA,FL,33619,10D2072032,cslplasma.com,https://www.cslplasma.com/
REF,DOCTORS CLINICAL LABORATORY SERVICES,DORAL,FL,33122,10D2032923,doctorsclinicallab.net,https://doctorsclinicallab.net/
REF,RUFFOLO HOOPER & ASSOCIATES MD PA,TAMPA,FL,33606,10D2094538,rha-pa.com,https://rha-pa.com/
REF,"PALM BEACH COUNTY FIREFIGHTERS HEALTH CLINIC, LLC",WEST PALM BEACH,FL,33411,10D2050889,myffwellness.com,https://www.myffwellness.com/
REF,UHEALTH PATHOLOGY AT RMSB,MIAMI,FL,33136,10D2033659,umiamihealth.org,https://umiamihealth.org/healthcare-professionals/pathology-reference-services
REF,IGENOMIX USA INC,MIAMI,FL,33126,10D2066797,igenomix.us,https://www.igenomix.us/
REF,SURGICAL PATHOLOGY LABORATORIES PA-MLU #11,PINELLAS PARK,FL,33781,10D2065373,surgicalpathlabs.com,https://www.surgicalpathlabs.com/
REF,PROGRESSIVE MEDICAL LAB LLC,S DAYTONA,FL,32119,10D2077051,progressmedicalllc.com,https://www.manta.com/c/mhkp0pt/progressive-medical-lab-llc
REF,HUNG WEI LEE MD,BRADENTON,FL,34209,10D2083415,totalgastroenterology.com,https://totalgastroenterology.com/
REF,MID-FLORIDA PATHOLOGY LLC,LAUDERDALE BY THE SEA,FL,33308,10D2061921,midfloridapathology.com,https://midfloridapathology.com/
REF,SURGICAL PATHOLOGY LABORATORIES PA MLU12,PINELLAS PARK,FL,33781,10D2097253,surgicalpathlabs.com,https://www.surgicalpathlabs.com/
REF,CSL PLASMA INC,ORLANDO,FL,32839,10D2096239,cslplasma.com,https://www.cslplasma.com/
REF,MID-FLORIDA PATHOLOGY LLC,ORLANDO,FL,32806,10D2053266,midfloridapathology.com,https://midfloridapathology.com/
REF,MID - FLORIDA PATHOLOGY LLC,LEESBURG,FL,34748,10D2123842,midfloridapathology.com,https://midfloridapathology.com/
REF,NILOGEN ONCOSYSTEMS LLC,TAMPA,FL,33612,10D2102362,nilogen.com,https://nilogen.com/
REF,UHEALTH ELECTRON MICROSCOPY LABORATORY,MIAMI,FL,33136,10D2131537,med.miami.edu,https://med.miami.edu/departments/pathology-and-laboratory-medicine/divisions/anatomic-pathology/electron-microscopy-pathology
REF,RUFFOLO HOOPER & ASSOCIATES MD PA,TAMPA,FL,33613,10D2157658,rha-pa.com,https://rha-pa.com/
REF,CBS LABS OF TAMPA LLC,TAMPA,FL,33607,10D2137962,cbslabstampa.com,https://www.cbslabstampa.com/
REF,CSL PLASMA INC,LONGWOOD,FL,32750,10D2141890,cslplasma.com,https://www.cslplasma.com/center/195
REF,RELIANCE PATHOLOGY PARTNERS LLC-MOBILE,TAMPA,FL,33634,10D2097512,reliancepathology.com,https://reliancepathology.com/
REF,CSL PLASMA INC,ORANGE CITY,FL,32763,10D2106262,cslplasma.com,https://www.cslplasma.com/center/155
REF,CSL PLASMA INC,LAKELAND,FL,33815,10D2107932,cslplasma.com,https://www.cslplasma.com/
REF,OHM LABS LLC,PALM CITY,FL,34990,10D2124997,ohm-labs.com,https://ohm-labs.com/
REF,CSL PLASMA INC,TALLAHASSEE,FL,32301,10D2144587,cslplasma.com,https://www.cslplasma.com/center/211
REF,AHF PUBLIC HEALTH LABORATORY,FORT LAUDERDALE,FL,33316,10D2149550,ahf.org,https://ahf.org/
REF,SOUTH FLORIDA INSTITUTE FOR REPRODUCTIVE MEDICINE,MELBOURNE,FL,32940,10D2158465,ivfmd.com,https://ivfmd.com/
REF,NEOGENOMICS LABORATORIES INC,JUNO BEACH,FL,33408,10D2151111,neogenomics.com,https://neogenomics.com/
REF,APLS SERVICES LLC D/B/A CLEAR DIAGNOSTICS,TARPON SPRINGS,FL,34689,10D2096689,cleardiagnostics.net,https://cleardiagnostics.net/
REF,RELIANCE PATHOLOGY PARTNERS LLC,PALM HARBOR,FL,34683,10D2164073,reliancepathology.com,https://reliancepathology.com/
REF,BIOLIFE PLASMA SERVICES LP,CASSELBERRY,FL,32707,10D2136816,biolifeplasma.com,https://www.biolifeplasma.com/locations/florida/casselberry
REF,SARASOTA PATHOLOGY,SAINT PETERSBURG,FL,33701,10D2162406,sarapath.com,https://sarapath.com/
REF,CSL PLASMA INC,MIRAMAR,FL,33023,10D2164771,cslplasma.com,https://www.cslplasma.com/
REF,DYNAMIC PATHOLOGY PLLC,TAMPA,FL,33629,10D2165762,dynamicpathology.com,https://dynamicpathology.com/
REF,CSL PLASMA INC,PALM BAY,FL,32905,10D2166715,cslplasma.com,https://www.cslplasma.com/center/254
REF,CSL PLASMA INC,HOMESTEAD,FL,33030,10D2170473,cslplasma.com,https://www.cslplasma.com/
REF,CSL PLASMA INC,TEMPLE TERRACE,FL,33637,10D2162585,cslplasma.com,https://www.cslplasma.com/center/252
REF,HEMATOLOGY/ONCOLOGY OFFICE LAB AT REGIONAL,FORT MYERS,FL,33905,10D2173587,leehealth.org,https://www.leehealth.org/locations/find-a-location/regional-cancer-center
REF,UF HEALTH MOLECULAR PATHOLOGY LABORATORY -,JACKSONVILLE,FL,32209,10D2170836,ufhealthjax.org,https://ufhealthjax.org/locations/uf-health-pathology-and-laboratory-medicine-jacksonville
REF,"ONSPOT -FL, LLC",FORT MYERS,FL,33912,10D2224637,onspotdermatology.com,https://onspotdermatology.com/fort-myers-office/
REF,RUFFOLO HOOPER & ASSOCIATES MD PA,TAMPA,FL,33634,10D2220185,rha-pa.com,https://rha-pa.com/
REF,MID FLORIDA PATHOLOGY LLC,EUSTIS,FL,32726,10D2212076,midfloridapathology.com,https://midfloridapathology.com/
REF,CSL PLASMA INC,JACKSONVILLE,FL,32208,10D2186397,cslplasma.com,https://www.cslplasma.com/center/251
REF,MID FLORIDA PATHOLOGY LLC,WILLISTON,FL,32696,10D2167244,midfloridapathology.com,https://midfloridapathology.com/
REF,UNIVERSITY OF MIAMI HOSPITALS & CLINICS -,FORT LAUDERDALE,FL,33308,10D2209605,umiamihealth.org,https://umiamihealth.org/locations/uhealth-fort-lauderdale
REF,RUFFOLO HOOPER & ASSOCIATES MD PA,WESLEY CHAPEL,FL,33543,10D2218806,rha-pa.com,https://rha-pa.com/
REF,CSL PLASMA INC,OCALA,FL,34471,10D2212098,cslplasma.com,https://www.cslplasma.com/
REF,BIOLIFE PLASMA SERVICES LP,KISSIMMEE,FL,34744,10D2170479,biolifeplasma.com,https://www.biolifeplasma.com/locations/florida/kissimmee
REF,APP-PBP LLC,WEST PALM BEACH,FL,33401,10D2168311,startupwebsolutions.com.au,https://npidb.org/organizations/laboratories/clinical-medical-laboratory_291u00000x/1710296181.aspx
REF,"EXPRESS MEDICAL EXPERTS, LLC",ORANGE PARK,FL,32073,10D2219475,carecredit.com,https://www.carecredit.com/doctor-locator/orange-park-fl/express-medical-experts-322hpc/
REF,RUFFOLO HOOPER & ASSOCIATES MD PA,WESLEY CHAPEL,FL,33543,10D2226262,rha-pa.com,https://rha-pa.com/
REF,"MARK & KAMBOUR, MD, PA",PORT CHARLOTTE,FL,33948,10D2244851,mkpathology.com,https://www.mkpathology.com/
REF,"MICRO PATH LABORATORIES, INC",BARTOW,FL,33830,10D2264975,micropathlabs.com,https://micropathlabs.com/contact-us/
REF,Z2 SCIENTIFIC LLC,CELEBRATION,FL,34747,10D2265416,z2scientific.com,https://z2scientific.com/
REF,MAYO CLINIC JACKSONVILLE ELECTRON MICROSCOPY LAB,JACKSONVILLE,FL,32224,10D2272872,mayo.edu,https://www.mayo.edu/research/core-resources/electron-microscopy-core/overview
REF,"CSL PLASMA, INC",TAMPA,FL,33612,10D2278007,cslplasma.com,https://www.cslplasma.com/
REF,"RISING TIDE REFERENCE LABORATORY, LLC",LONGWOOD,FL,32750,10D2276452,rtrl.us,https://rtrl.us/
REF,"ANGEL TOUCH NURSE REGISTERED, LLC",MIAMI,FL,33186,10D2266950,angeltouchnurseregistered.com,https://angeltouchnurseregistered.com/
REF,MICROWELL LABORATORIES INC,CLEARWATER,FL,33760,10D2266032,microwelllabs.com,https://microwelllabs.com/
REF,BIOLIFE PLASMA SERVICES LP,ORLANDO,FL,32822,10D2280081,biolifeplasma.com,https://www.biolifeplasma.com/locations/florida/orlando
REF,DYNAMIC PATHOLOGY ORLANDO,WINTER SPRINGS,FL,32708,10D2294645,dynamicpathology.com,https://dynamicpathology.com/
REF,AMERIPATH FLORIDA LLC,ST JOHNS,FL,32259,10D2283648,ameripath.com,https://ameripath.com/
REF,REGIONAL CANCER CENTER AT BHC,ESTERO,FL,34135,10D2285496,leehealth.org,https://www.leehealth.org/locations/find-a-location/regional-cancer-center
REF,MID FLORIDA PATHOLOGY LLC,DE LAND,FL,32720,10D2306670,midfloridapathology.com,https://midfloridapathology.com/
REF,CONCIERGE PATHOLOGY LLC,JACKSONVILLE BEACH,FL,32250,10D2305053,conciergediagnostics.com,https://search.sunbiz.org/Inquiry/corporationsearch/SearchResultDetail?aggregateId=flal-l16000025090-eb040231-87f5-4100-9cfc-23666d079c3e&directionType=Initial&inquirytype=EntityName&listNameOrder=CONCIERGEOPTIMALHEALTH+L150001157090&searchNameOrder=CONCIERGEPATHOLOGY+L160000250900&searchTerm=CONCIERGE+OPTIMAL+HEALTH%2C+L.L.C.
REF,PBPDM,DELRAY BEACH,FL,33484,10D2313071,delraybeachfl.gov,https://www.delraybeachfl.gov/
REF,GL CLINICAL LABORATORY AND RESEARCH LLC,MEDLEY,FL,33166,10D2307895,labprospects.com,https://local.yahoo.com/info-238308288-gl-clinical-laboratory-research-llc-medley/
REF,PATRIOT LABORATORY LLC,CLEARWATER,FL,33765,10D2314642,labprospects.com,https://opennpi.com/provider/1619718087
REF,ATARAXIS AI INC,ORLANDO,FL,32809,10D2321150,ataraxis.ai,https://ataraxis.ai/
REF,MY MEDEX LAB LLC,JACKSONVILLE,FL,32210,10D2316512,mymedexlab.com,https://mymedexlab.com/
REF,UNIVERSITY OF MIAMI HOSPITAL & CLINICS - GCRB,MIAMI,FL,33136,10D2318807,umiamihealth.org,https://umiamihealth.org/locations/sylvester-comprehensive-cancer-center-kenneth-c-griffin-cancer-research-building
REF,"COMPREHENSIVE PATHOLOGY ASSOCIATES, PA",MIAMI,FL,33133,10D2286524,npidashboard.com,https://www.npidashboard.com/npi/1871567289comprehensivepathologyassociatespa
REF,MEDIPATH LLC,JACKSONVILLE,FL,32256,10D2323898,medipath.com,https://medipath.com/
REF,ROSENBLUM-VICTORIA PA,PEMBROKE PINES,FL,33028,10D2300536,ddrlawyers.com,https://search.sunbiz.org/Inquiry/corporationsearch/SearchResults?inquiryType=EntityName&searchTerm=ROSENBLUM-VICTORIA+P.A.
REF,"PLANNED PARENTHOOD SOUTHEAST, INC",MARIETTA,GA,30062,11D0258374,plannedparenthood.org,https://www.plannedparenthood.org/health-center/georgia/marietta/30062/cobb-center-2270-90330
REF,"HARBIN CLINIC, LLC - MAIN OFFICE",ROME,GA,30165,11D0256801,romega.chambermaster.com,https://romega.chambermaster.com/list/member/harbin-clinic-llc-1524.htm
REF,MBMMD LLC,ODESSA,FL,33556,10D2323628,finehomebuilding.com,https://www.finehomebuilding.com/profile/mbmmd
REF,"ASSOCIATED PATHOLOGISTS, LLC",ATLANTA,GA,30349,11D0260856,associated-pathologists.com,https://associated-pathologists.com/
REF,ATLANTA DIABETES ASSOCIATES,ATLANTA,GA,30318,11D0259599,atlantadiabetes.com,https://atlantadiabetes.com/
REF,CHATHAM COUNTY HEALTH DEPT CLINIC,SAVANNAH,GA,31406,11D0690710,gachd.org,https://www.gachd.org/counties/chatham_county_health_departme/
REF,COLUMBUS HEALTH DEPARTMENT,COLUMBUS,GA,31901,11D0674629,dph.georgia.gov,https://dph.georgia.gov/contacts/columbus-health-department
REF,GEORGIA PUBLIC HEALTH LABORATORY,DECATUR,GA,30033,11D0671793,dph.georgia.gov,https://dph.georgia.gov/georgia-public-health-laboratory
REF,WAYCROSS REGIONAL LABORATORY,WAYCROSS,GA,31503,11D0671837,dph.georgia.gov,https://dph.georgia.gov/georgia-public-health-laboratory
REF,DEKALB PUBLIC HEALTH,DECATUR,GA,30031,11D0693066,dekalbpublichealth.com,https://dekalbpublichealth.com/
REF,HALL COUNTY HEALTH DEPARTMENT,GAINESVILLE,GA,30507,11D0691469,hallcounty.org,https://www.hallcounty.org/facilities/facility/details/Hall-County-Health-Department-57
REF,EAST CENTRAL HEALTH DISTRICT,AUGUSTA,GA,30901,11D0694817,ecphd.com,https://ecphd.com/programs-services/
REF,DISTRICT 4 PUBLIC HEALTH,LAGRANGE,GA,30240,11D0703582,district4health.org,https://district4health.org/
REF,"ATLANTA HEALTH ASSOCIATES, INC",CUMMING,GA,30040,11D0883358,atlantahealth.net,https://atlantahealth.net/
REF,EAST GEORGIA DIAGNOSTIC SERVICES,STATESBORO,GA,30458,11D0982961,egradiology.com,https://egradiology.com/
REF,FORSYTH COUNTY HEALTH DEPARTMENT,CUMMING,GA,30040,11D0866868,forsythhd.com,https://forsythhd.com/
REF,"CLINICAL LABORATORY SERVICES, INC",WINDER,GA,30680,11D0930302,clinicallaboratoryservices.com,https://clinicallaboratoryservices.com/
REF,"GASTROENTEROLOGY SPECIALISTS OF GWINNETT, PC",LAWRENCEVILLE,GA,30046,11D0955022,gastrogwinnett.com,https://gastrogwinnett.com/
REF,SKINPATH SOLUTIONS,SMYRNA,GA,30080,11D2010733,skinpathsolutions.com,https://skinpathsolutions.com/
REF,DOUGHERTY COUNTY HEALTH DEPARTMENT,ALBANY,GA,31701,11D0702558,dph.georgia.gov,https://dph.georgia.gov/contacts/dougherty-county-health-department
REF,"SEPA, PC AT SAINT MARY'S - DAN PROCTOR",SAINT MARYS,GA,31558,11D2019192,sghs.org,http://www.healthcare4ppl.com/medical-group/georgia/saint-marys/southeastern-pathology-associates-pc-5890781371.html
REF,"ACCU LAB, LLC - KIDNEY-HYPERTENSION-CLINIC, PC",LAWRENCEVILLE,GA,30046,11D2009488,acculabllc.com,https://acculabllc.com/
REF,"SOUTHEASTERN DERMATOPATHOLOGY, LLC",CUMMING,GA,30041,11D2025057,sepath.com,https://npidb.org/organizations/laboratories/clinical-medical-laboratory_291u00000x/1932497492.aspx
REF,"SEPA, PC AT BRUNSWICK, - PARKWOOD",BRUNSWICK,GA,31520,11D2017905,sepalabs.com,https://www.sepalabs.com/
